FlightDate,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,Carrier,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,Origin,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,Dest,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,CRS_DEP_TIME,DepTime,DepDelay,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ArrTime,ArrDelay,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,Cancelled,CANCELLATION_CODE,Diverted,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,Distance,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,DIV_AIRPORT_LANDINGS,DIV_REACHED_DEST,DIV_ACTUAL_ELAPSED_TIME,DIV_ARR_DELAY,DIV_DISTANCE,DIV1_AIRPORT,DIV1_AIRPORT_ID,DIV1_AIRPORT_SEQ_ID,DIV1_WHEELS_ON,DIV1_TOTAL_GTIME,DIV1_LONGEST_GTIME,DIV1_WHEELS_OFF,DIV1_TAIL_NUM,Origin_lat,Origin_long,Dest_lat,Dest_long,Dest_Airport_name
1/14/2025,DL,19790,DL,N572DT,365,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,0710,0709,-1,0,0,-1,0700-0759,29,0738,1102,5,1120,1107,-13,0,0,-1,1100-1159,0,,0,370,358,324,1,2300,10,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,33.4353,-112.0078,Phoenix Sky Harbor Intl
1/14/2025,DL,19790,DL,N579DT,385,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1835,1833,-2,0,0,-1,1800-1859,18,1851,2126,7,2148,2133,-15,0,0,-1,2100-2159,0,,0,193,180,155,1,946,4,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,33.6407,-84.4277,Hartsfield-Jackson Atlanta Intl
1/14/2025,DL,19790,DL,N579DT,499,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,0720,0716,-4,0,0,-1,0700-0759,26,0742,0956,10,1020,1006,-14,0,0,-1,1000-1059,0,,0,300,290,254,1,1754,8,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,39.8561,-104.6737,Denver Intl
1/14/2025,DL,19790,DL,N587DT,497,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,0750,0747,-3,0,0,-1,0700-0759,22,0809,1054,6,1112,1100,-12,0,0,-1,1100-1159,0,,0,382,373,345,1,2381,10,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,36.084,-115.1537,Harry Reid Intl
1/14/2025,DL,19790,DL,N588DT,445,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,1740,1732,-8,0,0,-1,1700-1759,18,1750,2023,6,2126,2029,-57,0,0,-2,2100-2159,0,,0,346,297,273,1,2105,9,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,40.7899,-111.9791,Salt Lake City Intl
1/14/2025,DL,19790,DL,N704X,479,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0700,0653,-7,0,0,-1,0700-0759,25,0718,0953,11,1055,1004,-51,0,0,-2,1000-1059,0,,0,415,371,335,1,2611,11,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,33.9416,-118.4085,Los Angeles Intl
1/14/2025,DL,19790,DL,N707TW,321,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,1825,1817,-8,0,0,-1,1800-1859,24,1841,2101,15,2220,2116,-64,0,0,-2,2200-2259,0,,0,415,359,320,1,2611,11,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,33.9416,-118.4085,Los Angeles Intl
1/14/2025,DL,19790,DL,N711ZX,923,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,0655,0649,-6,0,0,-1,0600-0659,32,0721,0959,5,1000,1004,4,4,0,0,1000-1059,0,,0,185,195,158,1,946,4,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,33.6407,-84.4277,Hartsfield-Jackson Atlanta Intl
1/14/2025,DL,19790,DL,N818DA,1401,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,0730,0727,-3,0,0,-1,0700-0759,18,0745,1113,8,1112,1121,9,9,0,0,1100-1159,0,,0,222,234,208,1,1237,5,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,26.0726,-80.1527,Fort Lauderdale-Hollywood Intl
1/14/2025,DL,19790,DL,N850DN,1656,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,1702,1700,-2,0,0,-1,1700-1759,15,1715,1849,14,1925,1903,-22,0,0,-2,1900-1959,0,,0,143,123,94,1,632,3,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,42.2162,-83.3554,Detroit Metro Wayne County
1/14/2025,DL,19790,DL,N875DN,1439,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,1555,1547,-8,0,0,-1,1500-1559,16,1603,1913,13,1924,1926,2,2,0,0,1900-1959,0,,0,209,219,190,1,1185,5,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,27.9755,-82.5332,Tampa Intl
1/14/2025,DL,19790,DL,N875DN,2706,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,0705,0701,-4,0,0,-1,0700-0759,21,0722,1036,2,1042,1038,-4,0,0,-1,1000-1059,0,,0,217,217,194,1,1185,5,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,27.9755,-82.5332,Tampa Intl
1/14/2025,F9,20436,F9,N310FR,3511,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,0600,0600,0,0,0,0,0600-0659,21,0621,0910,13,0908,0923,15,15,1,1,0900-0959,0,,0,188,203,169,1,946,4,0,0,15,0,0,,,,0,,,,,,,,,,,,,42.3656,-71.0096,33.6407,-84.4277,Hartsfield-Jackson Atlanta Intl
1/14/2025,F9,20436,F9,N658FR,1977,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0600,0603,3,3,0,0,0600-0659,17,0620,0920,15,0935,0935,0,0,0,0,0900-0959,0,,0,215,212,180,1,1121,5,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,28.4312,-81.3081,Orlando Intl
1/14/2025,F9,20436,F9,N721FR,3001,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14843,1484306,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,1026,1037,11,11,0,0,1000-1059,20,1057,1619,10,1531,1629,58,58,1,3,1500-1559,0,,0,245,292,262,1,1674,7,11,0,47,0,0,,,,0,,,,,,,,,,,,,42.3656,-71.0096,18.4394,-66.0018,Luis Muñoz Marín Intl
1/14/2025,HA,19690,HA,N396HA,89,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,0800,0801,1,1,0,0,0800-0859,17,0818,1317,12,1430,1329,-61,0,0,-2,1400-1459,0,,0,690,628,599,1,5095,11,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,21.3187,-157.9224,Daniel K. Inouye Intl
1/14/2025,MQ,20398,MQ,N241NN,3569,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1947,1940,-7,0,0,-1,1900-1959,19,1959,2108,9,2156,2117,-39,0,0,-2,2100-2159,0,,0,189,157,129,1,867,4,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,41.9742,-87.9073,Chicago O'Hare Intl
1/14/2025,MQ,20398,MQ,N254NN,3416,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,1038,1048,10,10,0,0,1000-1059,30,1118,1316,5,1300,1321,21,21,1,1,1300-1359,0,,0,202,213,178,1,1047,5,10,0,11,0,0,,,,0,,,,,,,,,,,,,42.3656,-71.0096,38.75,-90.37,St. Louis Lambert Intl
1/14/2025,MQ,20398,MQ,N254NN,3780,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1747,1741,-6,0,0,-1,1700-1759,25,1806,1917,15,1950,1932,-18,0,0,-2,1900-1959,0,,0,183,171,131,1,867,4,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,41.9742,-87.9073,Chicago O'Hare Intl
1/14/2025,MQ,20398,MQ,N305CL,3790,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,1100,1050,-10,0,0,-1,1100-1159,14,1104,1225,4,1251,1229,-22,0,0,-2,1200-1259,0,,0,111,99,81,1,399,2,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,38.8512,-77.0402,Ronald Reagan Washington National
1/14/2025,MQ,20398,MQ,N325DM,3348,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,1544,1541,-3,0,0,-1,1500-1559,19,1600,1801,4,1802,1805,3,3,0,0,1800-1859,0,,0,138,144,121,1,640,3,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,39.998,-82.8919,John Glenn Columbus Intl
1/14/2025,NK,20416,NK,N602NK,793,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1000,0953,-7,0,0,-1,1000-1059,17,1010,1311,13,1329,1324,-5,0,0,-1,1300-1359,0,,0,209,211,181,1,1121,5,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,28.4312,-81.3081,Orlando Intl
1/14/2025,NK,20416,NK,N731NK,1361,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,0713,0707,-6,0,0,-1,0700-0759,18,0725,0832,7,0850,0839,-11,0,0,-1,0800-0859,0,,0,97,92,67,1,369,2,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,39.1754,-76.6684,Baltimore/Washington Intl
1/14/2025,NK,20416,NK,N923NK,798,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,1406,1358,-8,0,0,-1,1400-1459,12,1410,1740,3,1751,1743,-8,0,0,-1,1700-1759,0,,0,225,225,210,1,1249,5,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,26.5362,-81.7552,Southwest Florida Intl
1/14/2025,NK,20416,NK,N965NK,867,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,0600,0551,-9,0,0,-1,0600-0659,15,0606,0924,17,0940,0941,1,1,0,0,0900-0959,0,,0,220,230,198,1,1237,5,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,26.0726,-80.1527,Fort Lauderdale-Hollywood Intl
1/14/2025,NK,20416,NK,N971NK,2990,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0625,0615,-10,0,0,-1,0600-0659,17,0632,0931,31,0957,1002,5,5,0,0,0900-0959,0,,0,212,227,179,1,1121,5,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,28.4312,-81.3081,Orlando Intl
1/14/2025,NK,20416,NK,N978NK,2975,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,1131,1120,-11,0,0,-1,1100-1159,16,1136,1450,5,1508,1455,-13,0,0,-1,1500-1559,0,,0,217,215,194,1,1237,5,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,26.0726,-80.1527,Fort Lauderdale-Hollywood Intl
1/14/2025,NK,20416,NK,N983NK,1376,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1215,1205,-10,0,0,-1,1200-1259,12,1217,1322,6,1348,1328,-20,0,0,-2,1300-1359,0,,0,93,83,65,1,369,2,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,39.1754,-76.6684,Baltimore/Washington Intl
1/14/2025,UA,19977,UA,N12114,1413,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,1100,1050,-10,0,0,-1,1100-1159,17,1107,1359,7,1451,1406,-45,0,0,-2,1400-1459,0,,0,411,376,352,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,37.6213,-122.379,San Francisco Intl
1/14/2025,UA,19977,UA,N14249,353,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1630,1620,-10,0,0,-1,1600-1659,16,1636,1958,10,2010,2008,-2,0,0,-1,2000-2059,0,,0,280,288,262,1,1597,7,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,29.9902,-95.3368,George Bush Intercontinental
1/14/2025,UA,19977,UA,N16217,226,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,0705,0703,-2,0,0,-1,0700-0759,21,0724,1042,14,1045,1056,11,11,0,0,1000-1059,0,,0,280,293,258,1,1597,7,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,29.9902,-95.3368,George Bush Intercontinental
1/14/2025,UA,19977,UA,N17300,1414,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,0600,0547,-13,0,0,-1,0600-0659,18,0605,0730,15,0803,0745,-18,0,0,-2,0800-0859,0,,0,183,178,145,1,867,4,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,41.9742,-87.9073,Chicago O'Hare Intl
1/14/2025,UA,19977,UA,N17300,2454,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1350,1341,-9,0,0,-1,1300-1359,23,1404,1453,6,1515,1459,-16,0,0,-2,1500-1559,0,,0,85,78,49,1,200,1,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,40.6895,-74.1745,Newark Liberty Intl
1/14/2025,UA,19977,UA,N17321,2136,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,1928,1918,-10,0,0,-1,1900-1959,19,1937,2055,7,2114,2102,-12,0,0,-1,2100-2159,0,,0,106,104,78,1,413,2,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,38.9531,-77.4565,Washington Dulles Intl
1/14/2025,UA,19977,UA,N17355,1606,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1750,1745,-5,0,0,-1,1700-1759,22,1807,1856,9,1916,1905,-11,0,0,-1,1900-1959,0,,0,86,80,49,1,200,1,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,40.6895,-74.1745,Newark Liberty Intl
1/14/2025,UA,19977,UA,N17356,647,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,0700,0655,-5,0,0,-1,0700-0759,15,0710,0912,6,0955,0918,-37,0,0,-2,0900-0959,0,,0,295,263,242,1,1754,8,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,39.8561,-104.6737,Denver Intl
1/14/2025,UA,19977,UA,N17719,2040,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1643,1641,-2,0,0,-1,1600-1659,19,1700,1810,18,1841,1828,-13,0,0,-1,1800-1859,0,,0,178,167,130,1,867,4,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,41.9742,-87.9073,Chicago O'Hare Intl
1/14/2025,UA,19977,UA,N18112,2400,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,1800,1755,-5,0,0,-1,1800-1859,16,1811,2046,5,2150,2051,-59,0,0,-2,2100-2159,0,,0,410,356,335,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,37.6213,-122.379,San Francisco Intl
1/14/2025,UA,19977,UA,N19117,1833,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,0600,0549,-11,0,0,-1,0600-0659,14,0603,0646,40,0729,0726,-3,0,0,-1,0700-0759,0,,0,89,97,43,1,200,1,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,40.6895,-74.1745,Newark Liberty Intl
1/14/2025,UA,19977,UA,N36469,592,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1025,1016,-9,0,0,-1,1000-1059,27,1043,1135,13,1150,1148,-2,0,0,-1,1100-1159,0,,0,85,92,52,1,200,1,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,40.6895,-74.1745,Newark Liberty Intl
1/14/2025,UA,19977,UA,N37290,267,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1057,1048,-9,0,0,-1,1000-1059,14,1102,1224,10,1255,1234,-21,0,0,-2,1200-1259,0,,0,178,166,142,1,867,4,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,41.9742,-87.9073,Chicago O'Hare Intl
1/14/2025,UA,19977,UA,N37324,1734,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,0545,0538,-7,0,0,-1,0001-0559,16,0554,0714,4,0731,0718,-13,0,0,-1,0700-0759,0,,0,106,100,80,1,413,2,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,38.9531,-77.4565,Washington Dulles Intl
1/14/2025,UA,19977,UA,N37468,414,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1135,1134,-1,0,0,-1,1100-1159,15,1149,1358,8,1425,1406,-19,0,0,-2,1400-1459,0,,0,290,272,249,1,1754,8,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,39.8561,-104.6737,Denver Intl
1/14/2025,UA,19977,UA,N37510,214,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,1445,1435,-10,0,0,-1,1400-1459,16,1451,1617,6,1628,1623,-5,0,0,-1,1600-1659,0,,0,103,108,86,1,413,2,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,38.9531,-77.4565,Washington Dulles Intl
1/14/2025,UA,19977,UA,N37530,1008,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,0800,0752,-8,0,0,-1,0800-0859,22,0814,1101,3,1153,1104,-49,0,0,-2,1100-1159,0,,0,413,372,347,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,37.6213,-122.379,San Francisco Intl
1/14/2025,UA,19977,UA,N41135,311,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,0830,0831,1,1,0,0,0800-0859,17,0848,1129,6,1205,1135,-30,0,0,-2,1200-1259,0,,0,395,364,341,1,2611,11,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,33.9416,-118.4085,Los Angeles Intl
1/14/2025,UA,19977,UA,N57111,1187,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,1330,1325,-5,0,0,-1,1300-1359,19,1344,1621,4,1721,1625,-56,0,0,-2,1700-1759,0,,0,411,360,337,1,2704,11,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,37.6213,-122.379,San Francisco Intl
1/14/2025,UA,19977,UA,N68842,778,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,1514,1506,-8,0,0,-1,1500-1559,13,1519,1725,9,1804,1734,-30,0,0,-2,1800-1859,0,,0,290,268,246,1,1754,8,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,39.8561,-104.6737,Denver Intl
1/14/2025,UA,19977,UA,N69833,570,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,0631,0623,-8,0,0,-1,0600-0659,19,0642,0731,13,0758,0744,-14,0,0,-1,0700-0759,0,,0,87,81,49,1,200,1,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,40.6895,-74.1745,Newark Liberty Intl
1/14/2025,UA,19977,UA,N69839,515,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,0925,0917,-8,0,0,-1,0900-0959,17,0934,1018,8,1050,1026,-24,0,0,-2,1000-1059,0,,0,85,69,44,1,200,1,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,40.6895,-74.1745,Newark Liberty Intl
1/14/2025,UA,19977,UA,N76503,1976,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,1330,1437,67,67,1,4,1300-1359,15,1452,1757,23,1710,1820,70,70,1,4,1700-1759,0,,0,280,283,245,1,1597,7,12,0,3,0,55,,,,0,,,,,,,,,,,,,42.3656,-71.0096,29.9902,-95.3368,George Bush Intercontinental
1/14/2025,UA,19977,UA,N76505,2098,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,0935,0931,-4,0,0,-1,0900-0959,17,0948,1108,6,1121,1114,-7,0,0,-1,1100-1159,0,,0,106,103,80,1,413,2,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,38.9531,-77.4565,Washington Dulles Intl
1/14/2025,UA,19977,UA,N76533,216,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,0930,0920,-10,0,0,-1,0900-0959,17,0937,1059,12,1128,1111,-17,0,0,-2,1100-1159,0,,0,178,171,142,1,867,4,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,41.9742,-87.9073,Chicago O'Hare Intl
1/14/2025,UA,19977,UA,N79521,222,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1212,1156,-16,0,0,-2,1200-1259,15,1211,1328,8,1410,1336,-34,0,0,-2,1400-1459,0,,0,178,160,137,1,867,4,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,41.9742,-87.9073,Chicago O'Hare Intl
1/14/2025,UA,19977,UA,N811UA,1977,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1535,1529,-6,0,0,-1,1500-1559,15,1544,1633,6,1659,1639,-20,0,0,-2,1600-1659,0,,0,84,70,49,1,200,1,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,40.6895,-74.1745,Newark Liberty Intl
1/14/2025,UA,19977,UA,N879UA,521,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1855,1845,-10,0,0,-1,1800-1859,12,1857,1942,11,2025,1953,-32,0,0,-2,2000-2059,0,,0,90,68,45,1,200,1,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,40.6895,-74.1745,Newark Liberty Intl
1/14/2025,WN,19393,WN,N227WN,369,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,0605,0558,-7,0,0,-1,0600-0659,15,0613,0722,3,0750,0725,-25,0,0,-2,0700-0759,0,,0,105,87,69,1,369,2,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,39.1754,-76.6684,Baltimore/Washington Intl
1/14/2025,WN,19393,WN,N465WN,669,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1045,1036,-9,0,0,-1,1000-1059,12,1048,1151,3,1225,1154,-31,0,0,-2,1200-1259,0,,0,100,78,63,1,369,2,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,39.1754,-76.6684,Baltimore/Washington Intl
1/14/2025,WN,19393,WN,N486WN,787,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,0810,0801,-9,0,0,-1,0800-0859,22,0823,0945,6,1005,0951,-14,0,0,-1,1000-1059,0,,0,175,170,142,1,861,4,,,,,,,,,0,,,,,,,,,,,,,42.3656,-71.0096,41.7868,-87.7522,Chicago Midway Intl
